EX_Id,GA_Id,DisplayOrder,Type,Name,Path,EA,Data
9006,2607,4,0,"Advert","Adverts\F\Firebird06b.jpg ",0,""
9007,2608,8,0,"Advert","Adverts\H\Hewson_Exolon1.jpg ",0,""
9008,2608,9,0,"Advert","Adverts\H\Hewson_Exolon2.jpg ",0,""
9009,2608,10,0,"Advert","Adverts\H\Hewson5.jpg ",0,""
9010,2617,4,0,"Advert","Adverts\E\Electric_Dreams_Explorer.jpg ",0,""
9011,2619,5,0,"Advert","Adverts\U\USGold_Express_Raider.jpg ",0,""
9012,2619,6,0,"Advert","Adverts\U\USGold_Arcade_Alley.jpg ",0,""
9013,2622,3,0,"Advert","Adverts\B\Bubble_Bus01.jpg ",0,""
9014,2622,4,0,"Advert","Adverts\B\Bubble_Bus02a.jpg ",0,""
9015,2622,5,0,"Advert","Adverts\B\Bubble_Bus02b.jpg ",0,""
9016,2622,6,0,"Advert","Adverts\B\Bubble_Bus11.jpg ",0,""
9017,2624,2,0,"Advert","Adverts\D\Digital_Integration_Extreme.jpg ",0,""
9018,2627,3,0,"Advert","Adverts\C\Cascade_Eye.jpg ",0,""
9019,2628,7,0,"Advert","Adverts\L\Logotron_Eye_of_Horus.jpg ",0,""
9020,2630,5,0,"Advert","Adverts\M\Microprose_F15_Strike_Eagle1.jpg ",0,""
9021,2630,6,0,"Advert","Adverts\M\Microprose_F15_Strike_Eagle2.jpg ",0,""
9022,2630,7,0,"Advert","Adverts\M\Microprose3.jpg ",0,""
9023,2630,8,0,"Advert","Adverts\M\Microprose8.jpg ",0,""
9024,2630,9,0,"Advert","Adverts\U\Ubisoft6.jpg ",0,""
9025,2630,10,0,"Advert","Adverts\U\USGold_F15_Strike_Eagle.jpg ",0,""
9026,2630,11,0,"Advert","Adverts\U\USGold30.jpg ",0,""
9027,2630,12,0,"Advert","Adverts\U\USGold32.jpg ",0,""
9028,2631,5,0,"Advert","Adverts\D\Digital_Integration_F16_Combat_Pilot.jpg ",0,""
9029,2639,1,0,"Advert","Adverts\V\Virgin_Games_FA_Cup1.jpg ",0,""
9030,2639,2,0,"Advert","Adverts\V\Virgin_Games_FA_Cup2.jpg ",0,""
9031,2640,2,0,"Advert","Adverts\G\Games_Machine1.jpg ",0,""
9032,2640,3,0,"Advert","Adverts\G\Games_Machine2.jpg ",0,""
9033,2648,3,0,"Advert","Adverts\M\Microillusions_FaeryTale_Adventure.jpg ",0,""
9034,2651,4,0,"Advert","Adverts\E\Edge_Fairlight.jpg ",0,""
9035,2653,2,0,"Advert","Adverts\V\Virgin_Games_Falcon.jpg ",0,""
9036,2655,3,0,"Advert","Adverts\V\Virgin_Games01.jpg ",0,""
9037,2655,4,0,"Advert","Adverts\V\Virgin_Games03.jpg ",0,""
9038,2655,5,0,"Advert","Adverts\V\Virgin_Games04.jpg ",0,""
9039,2656,2,0,"Advert","Adverts\V\Virgin_Games_Falcon_Patrol2.jpg ",0,""
9040,2656,3,0,"Advert","Adverts\V\Virgin_Games_Now_Games1.jpg ",0,""
9041,2656,4,0,"Advert","Adverts\V\Virgin_Games05.jpg ",0,""
9042,2659,2,0,"Advert","Adverts\P\PSS_Falklands82.jpg ",0,""
9043,2660,1,0,"Advert","Adverts\E\Elite10.jpg ",0,""
9044,2660,2,0,"Advert","Adverts\E\Elite11.jpg ",0,""
9045,2660,3,0,"Advert","Adverts\E\Elite12.jpg ",0,""
9046,2661,4,0,"Advert","Adverts\A\Argus_Press_Fall_of_Rome.jpg ",0,""
9047,2662,2,0,"Advert","Adverts\S\Screen7_3.jpg ",0,""
9048,2666,0,0,"Advert","Adverts\E\Enigma_Variations_Famous_Five.jpg ",0,""
9049,2680,4,0,"Advert","Adverts\A\Accolade3.jpg ",0,""
9050,2680,5,0,"Advert","Adverts\E\Electronic_Arts3.jpg ",0,""
9051,2696,2,0,"Advert","Adverts\M\Micropower_Felix_in_the_Factory.jpg ",0,""
9052,2698,4,0,"Advert","Adverts\I\Image_Works_Fernandez_Must_Die.jpg ",0,""
9053,2700,5,0,"Advert","Adverts\U\Ubisoft4.jpg ",0,""
9054,2709,4,0,"Advert","Adverts\M\Mindscape_Fiendish_Freddys.jpg ",0,""
9055,2712,3,0,"Advert","Adverts\B\Bubble_Bus09.jpg ",0,""
9056,2716,6,0,"Advert","Adverts\U\USGold_Fight_Night.jpg ",0,""
9057,2718,4,0,"Advert","Adverts\A\Activision_Fighter_Bomber1.jpg ",0,""
9058,2718,5,0,"Advert","Adverts\A\Activision_Fighter_Bomber2.jpg ",0,""
9059,2718,6,0,"Advert","Adverts\U\Ubisoft2.jpg ",0,""
9060,2718,7,0,"Advert","Adverts\U\Ubisoft3.jpg ",0,""
9061,2721,6,0,"Advert","Adverts\D\Digital_Integration_Fighter_Pilot1.jpg ",0,""
9062,2721,7,0,"Advert","Adverts\D\Digital_Integration_Fighter_Pilot2.jpg ",0,""
9063,2721,8,0,"Advert","Adverts\D\Digital_Integration2.jpg ",0,""
9064,2721,9,0,"Advert","Adverts\H\HitSquad_They_sold_a_Million3a.jpg ",0,""
9065,2721,10,0,"Advert","Adverts\H\HitSquad_They_sold_a_Million3b.jpg ",0,""
9066,2726,4,0,"Advert","Adverts\H\HitPak_6Pak_Vol1a.jpg ",0,""
9067,2726,5,0,"Advert","Adverts\H\HitPak_6Pak_Vol1b.jpg ",0,""
9068,2726,6,0,"Advert","Adverts\M\Melbourne_House_Fighting_Warrior.jpg ",0,""
9069,2729,2,0,"Advert","Adverts\E\Epyx_Final_Assault.jpg ",0,""
9070,2730,3,0,"Advert","Adverts\S\Storm_Final_Blow.jpg ",0,""
9071,2735,4,0,"Advert","Adverts\U\USGold_Final_Fight.jpg ",0,""
9072,2735,5,0,"Advert","Adverts\U\USGold14.jpg ",0,""
9073,2747,2,0,"Advert","Adverts\T\Titus_Fire_and_Forget2.jpg ",0,""
9074,2748,2,0,"Advert","Adverts\M\Mogul_Fire_Ant.jpg ",0,""
9075,2755,3,0,"Advert","Adverts\E\Electric_Dreams_Firetrack.jpg ",0,""
9076,2756,5,0,"Advert","Adverts\E\Electric_Dreams_Firetrap.jpg ",0,""
9077,2761,5,0,"Advert","Adverts\O\Ocean_Firefly.jpg ",0,""
9078,2761,6,0,"Advert","Adverts\O\Ocean16.jpg ",0,""
9079,2763,10,0,"Advert","Adverts\H\Hewson_Firelord.jpg ",0,""
9080,2763,11,0,"Advert","Adverts\H\Hewson2.jpg ",0,""
9081,2764,0,0,"Advert","Adverts\A\Alternative_Software2.jpg ",0,""
9082,2767,4,0,"Advert","Adverts\E\Edge_Firequest.jpg ",0,""
9083,2772,2,0,"Advert","Adverts\S\SSI06.jpg ",0,""
9084,2774,2,0,"Advert","Adverts\U\Ubisoft_First_Samauri.jpg ",0,""
9085,2776,8,0,"Advert","Adverts\E\Elite_First_Strike.jpg ",0,""
9086,2778,0,0,"Advert","Adverts\R\Rainbird3.jpg ",0,""
9087,2782,7,0,"Advert","Adverts\M\Melbourne_House_Fist1.jpg ",0,""
9088,2782,8,0,"Advert","Adverts\M\Melbourne_House_Fist2.jpg ",0,""
9089,2783,2,0,"Advert","Adverts\F\Firebird_Exploding_Fist_Plus.jpg ",0,""
9090,2783,3,0,"Advert","Adverts\F\Firebird11.jpg ",0,""
9091,2785,5,0,"Advert","Adverts\A\Anirog_Five_a_Side.jpg ",0,""
9092,2785,6,0,"Advert","Adverts\A\Anirog07.jpg ",0,""
9093,2785,7,0,"Advert","Adverts\A\Anirog11.jpg ",0,""
9094,2792,2,0,"Advert","Adverts\U\USGold31.jpg ",0,""
9095,2792,3,0,"Advert","Adverts\U\USGold32.jpg ",0,""
9096,2805,0,0,"Advert","Adverts\A\Anger_Productions1.jpg ",0,""
9097,2805,1,0,"Advert","Adverts\A\Anger_Productions2.jpg ",0,""
9098,2807,0,0,"Advert","Adverts\D\DoctorSoft_747.jpg ",0,""
9099,2809,4,0,"Advert","Adverts\A\Anirog_Flight_Path_737a.jpg ",0,""
9100,2809,5,0,"Advert","Adverts\A\Anirog_Flight_Path_737b.jpg ",0,""
9101,2809,6,0,"Advert","Adverts\A\Anirog09.jpg ",0,""
9102,2809,7,0,"Advert","Adverts\A\Anirog14.jpg ",0,""
9103,2813,5,0,"Advert","Adverts\K\Kixx3.jpg ",0,""
9104,2813,6,0,"Advert","Adverts\S\System3_Flimbos_Quest.jpg ",0,""
9105,2813,7,0,"Advert","Adverts\S\System3_3.jpg ",0,""
9106,2814,3,0,"Advert","Adverts\Q\Quicksilva_Yabba_Dabba_Doo1.jpg ",0,""
9107,2814,4,0,"Advert","Adverts\Q\Quicksilva_Yabba_Dabba_Doo2.jpg ",0,""
9108,2815,3,0,"Advert","Adverts\G\Grandslam_Flintstones1.jpg ",0,""
9109,2815,4,0,"Advert","Adverts\G\Grandslam_Flintstones2.jpg ",0,""
9110,2815,5,0,"Advert","Adverts\G\Grandslam3.jpg ",0,""
9111,2816,2,0,"Advert","Adverts\S\Statesoft1.jpg ",0,""
9112,2842,2,0,"Advert","Adverts\B\Bubble_Bus04.jpg ",0,""
9113,2844,5,0,"Advert","Adverts\F\Firebird_Flying_Shark.jpg ",0,""
9114,2849,3,0,"Advert","Adverts\D\DHGames_Football_Director1.jpg ",0,""
9115,2849,4,0,"Advert","Adverts\D\DHGames_Football_Director2.jpg ",0,""
9116,2849,5,0,"Advert","Adverts\D\DHGames_Football_Director3.jpg ",0,""
9117,2849,6,0,"Advert","Adverts\D\DHGames.jpg ",0,""
9118,2850,8,0,"Advert","Adverts\A\Addictive_Football_Manager1a.jpg ",0,""
9119,2850,9,0,"Advert","Adverts\A\Addictive_Football_Manager1b.jpg ",0,""
9120,2850,10,0,"Advert","Adverts\A\Addictive_Football_Manager1c.jpg ",0,""
9121,2850,11,0,"Advert","Adverts\A\Addictive_Football_Manager1d.jpg ",0,""
9122,2850,12,0,"Advert","Adverts\A\Addictive_Football_Manager1e.jpg ",0,""
9123,2850,13,0,"Advert","Adverts\A\Addictive3.jpg ",0,""
9124,2850,14,0,"Advert","Adverts\A\Addictive4.jpg ",0,""
9125,2850,15,0,"Advert","Adverts\A\Addictive6.jpg ",0,""
9126,2851,3,0,"Advert","Adverts\A\Addictive_Football_Manager_Wolrd_Cup1.jpg ",0,""
9127,2851,4,0,"Advert","Adverts\A\Addictive_Football_Manager_Wolrd_Cup2.jpg ",0,""
9128,2856,1,0,"Advert","Adverts\A\Addictive_Football_Manager3.jpg ",0,""
9129,2859,5,0,"Advert","Adverts\G\Gremlin_Footballer_of_the_Year1.jpg ",0,""
9130,2859,6,0,"Advert","Adverts\G\Gremlin_Soccer_Squad.jpg ",0,""
9131,2859,7,0,"Advert","Adverts\G\Gremlin07.jpg ",0,""
9132,2860,5,0,"Advert","Adverts\G\Gremlin_Footballer_of_the_Year2.jpg ",0,""
9133,2864,8,0,"Advert","Adverts\A\Audiogenic2.jpg ",0,""
9134,2864,9,0,"Advert","Adverts\A\Audiogenic5a.jpg ",0,""
9135,2864,10,0,"Advert","Adverts\A\Audiogenic5b.jpg ",0,""
9136,2864,11,0,"Advert","Adverts\U\USGold29.jpg ",0,""
9137,2864,12,0,"Advert","Adverts\U\USGold32.jpg ",0,""
9138,2868,1,0,"Advert","Adverts\M\Mindgames_The_Force.jpg ",0,""
9139,2870,1,0,"Advert","Adverts\P\Puffin_Books.jpg ",0,""
9140,2874,9,0,"Advert","Adverts\U\USGold_Forgotten_Worlds1.jpg ",0,""
9141,2874,10,0,"Advert","Adverts\U\USGold_Forgotten_Worlds2.jpg ",0,""
9142,2874,11,0,"Advert","Adverts\U\USGold07a.jpg ",0,""
9143,2874,12,0,"Advert","Adverts\U\USGold19.jpg ",0,""
9144,2874,13,0,"Advert","Adverts\U\USGold37b.jpg ",0,""
9145,2874,14,0,"Advert","Adverts\U\USGold37c.jpg ",0,""
9146,2874,15,0,"Advert","Adverts\U\USGold37d.jpg ",0,""
9147,2877,5,0,"Advert","Adverts\S\Synsoft1.jpg ",0,""
9148,2877,6,0,"Advert","Adverts\S\Synsoft2.jpg ",0,""
9149,2877,7,0,"Advert","Adverts\U\USGold32.jpg ",0,""
9150,2891,3,0,"Advert","Adverts\H\Hutchingson_Fourth_Protocol.jpg ",0,""
9151,2895,2,0,"Advert","Adverts\I\Image_Works_Foxx_Fights_Back.jpg ",0,""
9152,2896,3,0,"Advert","Adverts\S\Spinnaker2.jpg ",0,""
9153,2898,3,0,"Advert","Adverts\S\Statesoft_Frak.jpg ",0,""
9154,2901,8,0,"Advert","Adverts\E\Elite_Frank_Bruno_Boxing1.jpg ",0,""
9155,2901,9,0,"Advert","Adverts\E\Elite_Frank_Bruno_Boxing2.jpg ",0,""
9156,2901,10,0,"Advert","Adverts\E\Elite_Frank_Bruno_Boxing3.jpg ",0,""
9157,2901,11,0,"Advert","Adverts\E\Elite_Frank_Bruno_Boxing4.jpg ",0,""
9158,2901,12,0,"Advert","Adverts\E\Encore1.jpg ",0,""
9159,2901,13,0,"Advert","Adverts\H\HitPak_4HitsIn1_1.jpg ",0,""
9160,2901,14,0,"Advert","Adverts\H\HitPak_4HitsIn1_2.jpg ",0,""
9161,2901,15,0,"Advert","Adverts\H\HitPak_Elite_Collection.jpg ",0,""
9162,2905,5,0,"Advert","Adverts\O\Ocean_Frankie1.jpg ",0,""
9163,2905,6,0,"Advert","Adverts\O\Ocean_Frankie2.jpg ",0,""
9164,2905,7,0,"Advert","Adverts\O\Ocean_Frankie3.jpg ",0,""
9165,2905,8,0,"Advert","Adverts\O\Ocean_Frankie4.jpg ",0,""
9166,2905,9,0,"Advert","Adverts\O\Ocean02b.jpg ",0,""
9167,2909,4,0,"Advert","Adverts\A\Audiogenic2.jpg ",0,""
9168,2909,5,0,"Advert","Adverts\A\Audiogenic4.jpg ",0,""
9169,2914,2,0,"Advert","Adverts\Q\Quicksilva3.jpg ",0,""
9170,2914,3,0,"Advert","Adverts\Q\Quicksilva5.jpg ",0,""
9171,2914,4,0,"Advert","Adverts\Q\Quicksilva7.jpg ",0,""
9172,2921,5,0,"Advert","Adverts\I\Imagine_Freddy_Hardest1.jpg ",0,""
9173,2921,6,0,"Advert","Adverts\I\Imagine_Freddy_Hardest2.jpg ",0,""
9174,2921,7,0,"Advert","Adverts\I\Imagine17.jpg ",0,""
9175,2926,2,0,"Advert","Adverts\M\Mastertronic2.jpg ",0,""
9176,2927,1,0,"Advert","Adverts\M\Micropower_Frenzy.jpg ",0,""
9177,2943,2,0,"Advert","Adverts\D\Domark_Friday_the_13th1.jpg ",0,""
9178,2943,3,0,"Advert","Adverts\D\Domark_Friday_the_13th2.jpg ",0,""
9179,2947,3,0,"Advert","Adverts\C\Cascade_Frightmare1.jpg ",0,""
9180,2947,4,0,"Advert","Adverts\C\Cascade_Frightmare2.jpg ",0,""
9181,2956,2,0,"Advert","Adverts\I\Interceptor_Micros1_Blue.jpg ",0,""
9182,2956,3,0,"Advert","Adverts\I\Interceptor_Micros1_Pink.jpg ",0,""
9183,2966,4,0,"Advert","Adverts\M\MicroValue2.jpg ",0,""
9184,2966,5,0,"Advert","Adverts\M\MikroGen_Frost_Byte.jpg ",0,""
9185,2966,6,0,"Advert","Adverts\M\MikroGen2.jpg ",0,""
9186,2970,2,0,"Advert","Adverts\M\Mastertronic3.jpg ",0,""
9187,2987,1,0,"Advert","Adverts\M\Martech_Fury.jpg ",0,""
9188,2998,9,0,"Advert","Adverts\G\Gremlin07.jpg ",0,""
9189,3002,3,0,"Advert","Adverts\H\HiTec_Future_Bike_Simulator.jpg ",0,""
9190,3008,3,0,"Advert","Adverts\U\USGold_Gloc1.jpg ",0,""
9191,3008,4,0,"Advert","Adverts\U\USGold_Gloc2.jpg ",0,""
9192,3009,2,0,"Advert","Adverts\C\Cascade_Cassette50_1.jpg ",0,""
9193,3009,3,0,"Advert","Adverts\C\Cascade_Cassette50_2.jpg ",0,""
9194,3009,4,0,"Advert","Adverts\C\Cascade_Cassette50_3.jpg ",0,""
9195,3009,5,0,"Advert","Adverts\C\Cascade_Cassette50_4.jpg ",0,""
9196,3009,6,0,"Advert","Adverts\C\Cascade_Cassette50_5.jpg ",0,""
9197,3011,2,0,"Advert","Adverts\C\Cascade_Cassette50_1.jpg ",0,""
9198,3011,3,0,"Advert","Adverts\C\Cascade_Cassette50_2.jpg ",0,""
9199,3011,4,0,"Advert","Adverts\C\Cascade_Cassette50_3.jpg ",0,""
9200,3011,5,0,"Advert","Adverts\C\Cascade_Cassette50_4.jpg ",0,""
9201,3011,6,0,"Advert","Adverts\C\Cascade_Cassette50_5.jpg ",0,""
9202,3013,3,0,"Advert","Adverts\A\Activision_Galactic_Games.jpg ",0,""
9203,3015,2,0,"Advert","Adverts\S\Software_Projects3d.jpg ",0,""
9204,3015,3,0,"Advert","Adverts\S\Software_Projects3e.jpg ",0,""
9205,3025,7,0,"Advert","Adverts\S\Solar_Software1.jpg ",0,""
9206,3025,8,0,"Advert","Adverts\S\Solar_Software3.jpg ",0,""
9207,3031,2,0,"Advert","Adverts\A\Activision_Galaxy_Force.jpg ",0,""
9208,3035,2,0,"Advert","Adverts\I\Imagine_Galivan1.jpg ",0,""
9209,3035,3,0,"Advert","Adverts\I\Imagine_Galivan2.jpg ",0,""
9210,3035,4,0,"Advert","Adverts\I\Imagine13.jpg ",0,""
9211,3046,7,0,"Advert","Adverts\I\Imagine_Game_Over1.jpg ",0,""
9212,3046,8,0,"Advert","Adverts\I\Imagine_Game_Over2.jpg ",0,""
9213,3046,9,0,"Advert","Adverts\I\Imagine_Game_Over3.jpg ",0,""
9214,3046,10,0,"Advert","Adverts\I\Imagine17.jpg ",0,""
9215,3047,1,0,"Advert","Adverts\E\Electronic_Arts_Game_Over.jpg ",0,""
9216,3051,4,0,"Advert","Adverts\M\Mirrorsoft02.jpg ",0,""
9217,3053,7,0,"Advert","Adverts\E\Epyx_Games_Summer_Edition1.jpg ",0,""
9218,3053,8,0,"Advert","Adverts\E\Epyx_Games_Summer_Edition2.jpg ",0,""
9219,3053,9,0,"Advert","Adverts\E\Epyx04.jpg ",0,""
9220,3053,10,0,"Advert","Adverts\E\Epyx05.jpg ",0,""
9221,3053,11,0,"Advert","Adverts\U\USGold07a.jpg ",0,""
9222,3053,12,0,"Advert","Adverts\U\USGold36a.jpg ",0,""
9223,3053,13,0,"Advert","Adverts\U\USGold36b.jpg ",0,""
9224,3053,14,0,"Advert","Adverts\U\USGold36c.jpg ",0,""
9225,3054,9,0,"Advert","Adverts\E\Epyx_Games_Winter_Edition1.jpg ",0,""
9226,3054,10,0,"Advert","Adverts\E\Epyx_Games_Winter_Edition2.jpg ",0,""
9227,3054,11,0,"Advert","Adverts\E\Epyx05.jpg ",0,""
9228,3054,12,0,"Advert","Adverts\U\USGold25.jpg ",0,""
9229,3058,0,0,"Advert","Adverts\I\Interdisc.jpg ",0,""
9230,3061,2,0,"Advert","Adverts\T\Tymac_Gandalf_the_Sorcerer.jpg ",0,""
9231,3068,2,0,"Advert","Adverts\E\Edge_Garfield.jpg ",0,""
9232,3068,3,0,"Advert","Adverts\E\Edge2.jpg ",0,""
9233,3069,2,0,"Advert","Adverts\E\Edge2.jpg ",0,""
9234,3072,4,0,"Advert","Adverts\A\Activision_GameMaker.jpg ",0,""
9235,3073,3,0,"Advert","Adverts\E\Empire_World_Cup_90_compilation.jpg ",0,""
9236,3073,4,0,"Advert","Adverts\G\Gremlin_Gary_Lineker_Hot_Shot.jpg ",0,""
9237,3073,5,0,"Advert","Adverts\G\Gremlin_Soccer_Squad.jpg ",0,""
9238,3073,6,0,"Advert","Adverts\G\Gremlin14a.jpg ",0,""
9239,3073,7,0,"Advert","Adverts\G\Gremlin14b.jpg ",0,""
9240,3074,2,0,"Advert","Adverts\G\Gremlin_Gary_Lineker_Superskills.jpg ",0,""
9241,3074,3,0,"Advert","Adverts\G\Gremlin_Soccer_Squad.jpg ",0,""
9242,3074,4,0,"Advert","Adverts\G\Gremlin08.jpg ",0,""
9243,3074,5,0,"Advert","Adverts\G\Gremlin14a.jpg ",0,""
9244,3074,6,0,"Advert","Adverts\G\Gremlin14b.jpg ",0,""
9245,3075,2,0,"Advert","Adverts\V\Virgin_Games_Gates_of_Dawn.jpg ",0,""
9246,3081,9,0,"Advert","Adverts\K\Kixx6.jpg ",0,""
9247,3081,10,0,"Advert","Adverts\U\USGold_Gauntlet1.jpg ",0,""
9248,3081,11,0,"Advert","Adverts\U\USGold_Gauntlet2.jpg ",0,""
9249,3081,12,0,"Advert","Adverts\U\USGold_Gauntlet4.jpg ",0,""
9250,3081,13,0,"Advert","Adverts\U\USGold02.jpg ",0,""
9251,3081,14,0,"Advert","Adverts\U\USGold04.jpg ",0,""
9252,3081,15,0,"Advert","Adverts\U\USGold13.jpg ",0,""
9253,3082,3,0,"Advert","Adverts\U\USGold_Gauntlet5.jpg ",0,""
9254,3083,6,0,"Advert","Adverts\U\USGold_Gauntlet3.jpg ",0,""
9255,3083,7,0,"Advert","Adverts\U\USGold_Gauntlet4.jpg ",0,""
9256,3083,8,0,"Advert","Adverts\U\USGold03.jpg ",0,""
9257,3083,9,0,"Advert","Adverts\U\USGold22.jpg ",0,""
9258,3083,10,0,"Advert","Adverts\U\USGold24.jpg ",0,""
9259,3083,11,0,"Advert","Adverts\U\USGold34.jpg ",0,""
9260,3083,12,0,"Advert","Adverts\U\USGold35.jpg ",0,""
9261,3084,2,0,"Advert","Adverts\U\USGold_Gauntlet6.jpg ",0,""
9262,3084,3,0,"Advert","Adverts\U\USGold_Gauntlet7.jpg ",0,""
9263,3084,4,0,"Advert","Adverts\U\USGold14.jpg ",0,""
9264,3085,3,0,"Advert","Adverts\E\Empire_Gazza1.jpg ",0,""
9265,3085,4,0,"Advert","Adverts\E\Empire_Gazza2.jpg ",0,""
9266,3086,3,0,"Advert","Adverts\A\Addictive6.jpg ",0,""
9267,3086,4,0,"Advert","Adverts\E\Empire_Gazzas_Super_Soccer.jpg ",0,""
9268,3087,1,0,"Advert","Adverts\A\Activision_GBA_Championship_Basketball_Proein.jpg ",0,""
9269,3087,2,0,"Advert","Adverts\A\Activision5.jpg ",0,""
9270,3087,3,0,"Advert","Adverts\G\Gamestar1.jpg ",0,""
9271,3087,4,0,"Advert","Adverts\O\Ocean_Game_Set_Match2.jpg ",0,""
9272,3089,2,0,"Advert","Adverts\A\Activision_Geebee_Air_Rally.jpg ",0,""
9273,3096,1,0,"Advert","Adverts\D\Demonware_GemX.jpg ",0,""
9274,3097,3,0,"Advert","Adverts\M\Mastertronic1.jpg ",0,""
9275,3097,4,0,"Advert","Adverts\V\Virgin_Games_Gemini_Wing.jpg ",0,""
9276,3097,5,0,"Advert","Adverts\V\Virgin_Games06.jpg ",0,""
9277,3097,6,0,"Advert","Adverts\V\Virgin_Games14a.jpg ",0,""
9278,3097,7,0,"Advert","Adverts\V\Virgin_Games14b.jpg ",0,""
9279,3099,3,0,"Advert","Adverts\S\SSI02.jpg ",0,""
9280,3099,4,0,"Advert","Adverts\S\SSI03.jpg ",0,""
9281,3099,5,0,"Advert","Adverts\S\SSI09.jpg ",0,""
9282,3106,3,0,"Advert","Adverts\M\Martech_Geoff_Capes_Strongman.jpg ",0,""
9283,3106,4,0,"Advert","Adverts\M\Martech2.jpg ",0,""
9284,3111,0,0,"Advert","Adverts\S\SSI09.jpg ",0,""
9285,3115,2,0,"Advert","Adverts\S\SSI04.jpg ",0,""
9286,3115,3,0,"Advert","Adverts\S\SSI09.jpg ",0,""
9287,3116,2,0,"Advert","Adverts\F\Firebird10.jpg ",0,""
9288,3118,2,0,"Advert","Adverts\I\Interceptor_Micros_Get_off_my_Garden.jpg ",0,""
9289,3120,5,0,"Advert","Adverts\A\Activision5.jpg ",0,""
9290,3122,3,0,"Advert","Adverts\V\Virgin_Games_Ghetto_Blaster.jpg ",0,""
9291,3123,3,0,"Advert","Adverts\U\USGold_Ghost_Chaser.jpg ",0,""
9292,3133,9,0,"Advert","Adverts\A\Activision_Ghostbusters01.jpg ",0,""
9293,3133,10,0,"Advert","Adverts\A\Activision_Ghostbusters02.jpg ",0,""
9294,3133,11,0,"Advert","Adverts\A\Activision_Ghostbusters03.jpg ",0,""
9295,3133,12,0,"Advert","Adverts\A\Activision_Ghostbusters04.jpg ",0,""
9296,3133,13,0,"Advert","Adverts\A\Activision6.jpg ",0,""
9297,3133,14,0,"Advert","Adverts\H\HitSquad_They_sold_a_Million3a.jpg ",0,""
9298,3133,15,0,"Advert","Adverts\H\HitSquad_They_sold_a_Million3b.jpg ",0,""
9299,3134,5,0,"Advert","Adverts\A\Activision_Ghostbusters09.jpg ",0,""
9300,3134,6,0,"Advert","Adverts\A\Activision_Ghostbusters08.jpg ",0,""
9301,3134,7,0,"Advert","Adverts\A\Activision_Ghostbusters07.jpg ",0,""
9302,3134,8,0,"Advert","Adverts\A\Activision_Ghostbusters06.jpg ",0,""
9303,3134,9,0,"Advert","Adverts\A\Activision_Ghostbusters10.jpg ",0,""
9304,3134,10,0,"Advert","Adverts\A\Activision_Ghostbusters11.jpg ",0,""
9305,3134,11,0,"Advert","Adverts\A\Activision_Ghostbusters05.jpg ",0,""
9306,3134,12,0,"Advert","Adverts\A\Activision7.jpg ",0,""
9307,3134,13,0,"Advert","Adverts\H\HitSquad_The_Best_in_Quality_Games08.jpg ",0,""
9308,3134,14,0,"Advert","Adverts\H\HitSquad_The_Best_in_Quality_Games09.jpg ",0,""
9309,3134,15,0,"Advert","Adverts\O\Ocean40.jpg ",0,""
9310,3136,10,0,"Advert","Adverts\E\Elite_GhostsNGoblins1.jpg ",0,""
9311,3136,11,0,"Advert","Adverts\E\Elite_GhostsNGoblins2.jpg ",0,""
9312,3136,12,0,"Advert","Adverts\E\Elite_GhostsNGoblins3.jpg ",0,""
9313,3136,13,0,"Advert","Adverts\E\Elite03.jpg ",0,""
9314,3136,14,0,"Advert","Adverts\E\Elite07.jpg ",0,""
9315,3136,15,0,"Advert","Adverts\E\Elite15.jpg ",0,""
9316,3136,16,0,"Advert","Adverts\E\Elite17.jpg ",0,""
9317,3136,17,0,"Advert","Adverts\H\HitPak_Elite_Collection.jpg ",0,""
9318,3142,2,0,"Advert","Adverts\M\Micropower_Ghouls.jpg ",0,""
9319,3144,5,0,"Advert","Adverts\C\Capcom1.jpg ",0,""
9320,3144,6,0,"Advert","Adverts\C\Capcom2.jpg ",0,""
9321,3144,7,0,"Advert","Adverts\C\Capcom7.jpg ",0,""
9322,3144,8,0,"Advert","Adverts\U\USGold_GhoulsandGhosts.jpg ",0,""
9323,3144,9,0,"Advert","Adverts\U\USGold07b.jpg ",0,""
9324,3144,10,0,"Advert","Adverts\U\USGold11.jpg ",0,""
9325,3144,11,0,"Advert","Adverts\U\USGold19.jpg ",0,""
9326,3144,12,0,"Advert","Adverts\U\USGold38a.jpg ",0,""
9327,3144,13,0,"Advert","Adverts\U\USGold38b.jpg ",0,""
9328,3144,14,0,"Advert","Adverts\U\USGold39.jpg ",0,""
9329,3150,2,0,"Advert","Adverts\A\Alternative_Software1.jpg ",0,""
9330,3150,3,0,"Advert","Adverts\E\Enigma_Variations_Gilbert_Escapes.jpg ",0,""
9331,3152,3,0,"Advert","Adverts\O\Ocean01d.jpg ",0,""
9332,3152,4,0,"Advert","Adverts\O\Ocean01j.jpg ",0,""
9333,3162,3,0,"Advert","Adverts\M\Mindgames_Broad_Street1.jpg ",0,""
9334,3162,4,0,"Advert","Adverts\M\Mindgames_Broad_Street2.jpg ",0,""
9335,3169,3,0,"Advert","Adverts\Q\Quicksilva_Gilder_Rider.jpg ",0,""
9336,3181,0,0,"Advert","Adverts\S\Stack_Lightpen.jpg ",0,""
9337,3185,6,0,"Advert","Adverts\A\Americana_Go_For_Gold.jpg ",0,""
